pause.wav,"Pristabdyta."
positioning.wav,"Nustatoma roboto buvimo vieta. Luktelėkite."
power_off.wav,"Robotas išjungiamas."
power_off_rejected.wav,"Jeigu norite robotą išjungti, nukelkite jį nuo įkrovimo stotelės."
power_resume_clean.wav,"Akumuliatorius įkrautas. Valymas tęsiamas."
relocate_failed.wav,"Nepavyko nustatyti buvimo vietos. Nepavyko pasiekti nurodytos vietos."
remote.wav,"Pradėtas nuotolinis valdymas."
remote_complete.wav,"Nuotolinis valdymas užbaigtas."
restart_backtodock_ignore_forbidden_zone.wav,"Nepavyko nustatyti buvimo vietos. Neveikia draudžiamosios zonos virtuali siena. Tęsiamas krovimas."
restart_clean.wav,"Nepavyko nustatyti buvimo vietos. Pradedamas naujas valymas."
restart_clean_fromdock.wav,"Nepavyko nustatyti buvimo vietos. Pradedamas naujas valymas ir žemėlapio sudarymas."
restart_clean_ignore_forbidden_zone.wav,"Nepavyko nustatyti buvimo vietos. Neveikia draudžiamosios zonos virtuali siena. Pradedamas naujas valymas."
restart_clean_nodock.wav,"Nepavyko nustatyti buvimo vietos. Blogas žemėlapis. Pradedamas naujas valymas."
restart_spot_ignore_forbidden_zone.wav,"Nepavyko nustatyti buvimo vietos. Neveikia draudžiamosios zonos virtuali siena. Tęsiamas lokalus valymas."
resume_backtodock.wav,"Nepavyko nustatyti buvimo vietos. Tęsiama įkrovimo stotelės paieška."
resume_clean.wav,"Tęsiamas valymas."
resume_home.wav,"Tęsiamas grįžimas į įkrovos vietą."
resume_room.wav,"Tęsiamas pasirinktų kambarių valymas."
resume_spot.wav,"Nepavyko nustatyti buvimo vietos. Tęsiamas lokalus valymas."
resume_zone.wav,"Tęsiamas zonos valymas."
return_no.wav,"Nepavyko grįžti į pradinį tašką."
return_yes.wav,"Nepavyko rasti įkrovimo stotelės. Perkelkite robotą arčiau jos ir bandykite dar kartą."
room.wav,"Pradedamas pasirinktų kambarių valymas."
room_complete.wav,"Pasirinktų kambarių valymas baigtas. Grįžtama į įkrovimo vietą."
room_failed.wav,"Pasirinktų kambarių valymas atšauktas, nes jų nepavyko pasiekti. Grįžtama į įkrovimo vietą."
room_partialdone.wav,"Pasirinktų kambarių valymas atliktas nepilnai. Kai kurių kambarių pasiekti nepavyko. Grįžtama į įkrovimo vietą."
saving_map.wav,"Įrašomas žemėlapis. Luktelėkite."
spot.wav,"Pradedamas lokalus valymas."
start.wav,"Pradedamas valymas."
stop.wav,"Valymas baigtas."
stop_clean.wav,"Valymas sustabdytas."
stop_goto.wav,"Judėjimas link nurodytos vietos sustabdytas."
stop_room.wav,"Pasirinktų kambarių valymas sustabdytas."
stop_scheduled_clean.wav,"Nepavyko nustatyti buvimo vietos. Suplanuotas valymas atšauktas."
stop_spot.wav,"Lokalus valymas sustabdytas."
stop_zone.wav,"Zonos valymas sustabdytas."
sysupd_complete.wav,"Programinė įranga atnaujinta."
sysupd_failed.wav,"Programinės įrangos atnaujinti nepavyko. Bus naudojama ankstesnė versija."
sysupd_notready.wav,"Jeigu norite atnaujinti roboto programinę įrangą, įkraukite jo akumuliatorių bent iki dvidešimties procentų ir palikite jį įkrovimo stotelėje."
sysupd_start.wav,"Atnaujinama programinė įranga. Tai gali užtrukti nuo penkių iki dešimties minučių."
sysupd_wip.wav,"Atnaujinama programinė įranga. Luktelėkite."
timed_clean.wav,"Pradedamas suplanuotas valymas."
wifi_reset.wav,"Atkuriami belaidžio tinklo parametrai."
zone.wav,"Pradedamas zonos valymas."
zone_complete.wav,"Zonos valymas baigtas. Grįžtama į įkrovimo vietą."
zone_failed.wav,"Zonos valymas atšauktas. Jos pasiekti nepavyko. Grįžtama į įkrovimo vietą."
zone_partialdone.wav,"Zonos valymas atliktas nepilnai. Kai kurių vietų pasiekti nepavyko. Grįžtama į įkrovimo vietą."
