error16.wav,"Klaida numeris 16. Robotas pasviręs. Perkelkite jį ant horizontalaus paviršiaus ir bandykite dar kartą."
error17.wav,"Klaida numeris 17. Sutriko pakraščių šepetėlio veikimas. Perleiskite robotą."
error18.wav,"Klaida numeris 18. Sutriko variklio veikimas. Perleiskite robotą."
error21.wav,"Klaida numeris 21. Įspaustas lazerio galvutės dangtelis. Perkelkite robotą į kitą vietą ir bandykite dar kartą."
error22.wav,"Klaida numeris 22. Nepavyko pradėti įkrovimo. Nuvalykite įkrovimo stotelę ir bandykite dar kartą."
error23.wav,"Klaida numeris 23. Nepavyko pasiekti įkrovimo stotelės. Nuvalykite jos signalo skleidimo sritį ir perleiskite ją."
error24.wav,"Aptikta draudžiamoji zona arba virtuali siena. Perkelkite robotą iš šios zonos."
error27.wav,"Klaida numeris 27. Užstrigusi „VibraRise“ sistema. Patikrinkite, kas galėtų ją blokuoti."
error28.wav,"Klaida numeris 28. Robotas yra ant kilimo. Perkelkite jį ant grindų ir bandykite dar kartą."
error29.wav,"Kilimu judėti negalima. Perkelkite robotą į kitą kilimo pusę ir bandykite dar kartą."
error32.wav,"Iš automatinio ištuštinimo stotelės išimta dulkių talpykla arba filtras. Įstatykite juos atgal ir bandykite dar kartą."
error33.wav,"Roboto dulkių talpykla ištuštinta."
error34.wav,"Klaida numeris 34. Nepavyko ištuštinti roboto dulkių talpyklos. Patikrinkite, ar neužsikimšęs ištuštinimo kanalas ir bandykite dar kartą."
error35.wav,"Klaida numeris 35. Netinkama automatinio ištuštinimo stotelės elektros įtampa. Roboto dulkių talpyklos ištuštinti nepavyko."
error46.wav,"Dulkių talpykla neįdėta. Įdėkite dulkių talpyklą su dulkių maišu ir bandykite dar kartą."
findme.wav,"Sveiki, aš čia!"
finish.wav,"Valymas baigtas."
goto.wav,"Vykstama į nurodytą vietą."
goto_complete.wav,"Nurodyta vieta pasiekta."
goto_failed.wav,"Nurodytos vietos pasiekti nepavyko."
home.wav,"Grįžtama į įkrovimo vietą."
mop_rack_in.wav,"Šluostės laikiklis įstatytas."
mop_rack_out.wav,"Šluostės laikiklis išimtas."
no_dust_collection.wav,"Dulkių talpykla ką tik ištuštinta. Bandykite vėliau."
no_power.wav,"Žema akumuliatoriaus įkrova. Grįžtama į įkrovimo vietą."
no_power_charging.wav,"Žema akumuliatoriaus įkrova. Vyksta įkrovimas."
no_spot_on_dock.wav,"Perkelkite robotą į norimą išvalyti vietą."
pause.wav,"Pristabdyta."
positioning.wav,"Nustatoma roboto buvimo vieta. Luktelėkite."
positioning_map_changed.wav,"Žemėlapis perjungtas."
positioning_still.wav,"Iš naujo nustatoma roboto buvimo vieta. Luktelėkite."
positioning_success.wav,"Roboto buvimo vieta nustatyta."
power_off.wav,"Robotas išjungiamas."
power_off_rejected.wav,"Jeigu norite robotą išjungti, nukelkite jį nuo įkrovimo stotelės."
power_resume_clean.wav,"Akumuliatorius įkrautas. Valymas tęsiamas."
relocate_failed.wav,"Nepavyko nustatyti buvimo vietos. Nepavyko pasiekti nurodytos vietos."
remote.wav,"Pradėtas nuotolinis valdymas."
remote_complete.wav,"Nuotolinis valdymas užbaigtas."
restart_clean.wav,"Nepavyko nustatyti buvimo vietos. Pradedamas naujas valymas."
resume_backtodock.wav,"Nepavyko nustatyti buvimo vietos. Tęsiama įkrovimo stotelės paieška."
resume_clean.wav,"Tęsiamas valymas."
resume_home.wav,"Tęsiamas grįžimas į įkrovos vietą."
resume_room.wav,"Tęsiamas pasirinktų kambarių valymas."
resume_spot.wav,"Nepavyko nustatyti buvimo vietos. Tęsiamas lokalus valymas."
resume_zone.wav,"Tęsiamas zonos valymas."
return_no.wav,"Nepavyko grįžti į pradinį tašką."
return_yes.wav,"Nepavyko rasti įkrovimo stotelės. Perkelkite robotą arčiau jos ir bandykite dar kartą."
room.wav,"Pradedamas pasirinktų kambarių valymas."
room_complete.wav,"Pasirinktų kambarių valymas baigtas. Grįžtama į įkrovimo vietą."
room_failed.wav,"Pasirinktų kambarių valymas atšauktas, nes jų nepavyko pasiekti. Grįžtama į įkrovimo vietą."
room_partialdone.wav,"Pasirinktų kambarių valymas atliktas nepilnai. Kai kurių kambarių pasiekti nepavyko. Grįžtama į įkrovimo vietą."
saving_map.wav,"Įrašomas žemėlapis. Luktelėkite."
spot.wav,"Pradedamas lokalus valymas."
start.wav,"Pradedamas valymas."
stop_clean.wav,"Valymas sustabdytas."
stop_dust_collection.wav,"Dulkių talpyklos ištuštinimas sustabdytas."
stop_goto.wav,"Judėjimas link nurodytos vietos sustabdytas."
stop_home.wav,"Grįžimas į įkrovimo stotelę sustabdytas."
stop_room.wav,"Pasirinktų kambarių valymas sustabdytas."
stop_scheduled_clean.wav,"Nepavyko nustatyti buvimo vietos. Suplanuotas valymas atšauktas."
stop_spot.wav,"Lokalus valymas sustabdytas."
stop_zone.wav,"Zonos valymas sustabdytas."
sysupd_complete.wav,"Programinė įranga atnaujinta."
sysupd_failed.wav,"Programinės įrangos atnaujinti nepavyko. Bus naudojama ankstesnė versija."
sysupd_notready.wav,"Jeigu norite atnaujinti roboto programinę įrangą, įkraukite jo akumuliatorių bent iki dvidešimties procentų ir palikite jį įkrovimo stotelėje."
sysupd_start.wav,"Atnaujinama programinė įranga. Tai gali užtrukti nuo penkių iki dešimties minučių."
sysupd_wip.wav,"Atnaujinama programinė įranga. Luktelėkite."
timed_clean.wav,"Pradedamas suplanuotas valymas."
wait_charging.wav,"Laukiama, kol bus įkrautas akumuliatorius."
water_box_in.wav,"Vandens talpykla įstatyta."
water_box_out.wav,"Vandens talpykla išimta."
water_shortage_remind.wav,"Vandens talpykloje liko nedaug vandens. Pripildykite ją ir pakeiskite šluostę švaria."
wifi_connected.wav,"Prisijungta prie belaidžio tinklo."
wifi_connect_failed.wav,"Nepavyko prisijungti prie belaidžio tinklo. Patikrinkite slaptažodį ir bandykite dar kartą."
wifi_connect_start.wav,"Jungiamasi prie belaidžio tinklo. Luktelėkite."
wifi_reset.wav,"Atkuriami belaidžio tinklo parametrai."
wifi_ssid_wrong.wav,"Nepavyko prisijungti prie belaidžio tinklo. Įsitikinkite, jog jungiatės prie reikiamo tinklo."
zone.wav,"Pradedamas zonos valymas."
zone_complete.wav,"Zonos valymas baigtas. Grįžtama į įkrovimo vietą."
zone_failed.wav,"Zonos valymas atšauktas. Jos pasiekti nepavyko. Grįžtama į įkrovimo vietą."
zone_partialdone.wav,"Zonos valymas atliktas nepilnai. Kai kurių vietų pasiekti nepavyko. Grįžtama į įkrovimo vietą."
